level_0,level_1,City,Hosp_Name,Hosp_Address,Score,index_x,Account_Num,Acct_Name_Lookup,index_y,Provider_Num,Reimbursement_Name_Lookup
820,1033,1,1,1,3,820,45956,KENTUCKY RIVER MEDICAL CENTER_540 JETT DRIVE_JACKSON_KY,1033,859005,KENTUCKY RIVER MEDICAL CENTER_540 JETT DRIVE_JACKSON_KY
5197,2374,1,1,1,3,5197,45855,METHODIST RICHARDSON MEDICAL CENTER_2831 E PRESIDENT GEORGE BUSH HIGHWAY_RICHARDSON_TX,2374,732469,METHODIST RICHARDSON MEDICAL CENTER_2831 E PRESIDENT GEORGE BUSH HIGHWAY_RICHARDSON_TX
2769,47,1,1,1,3,2769,45829,MOBILE INFIRMARY MEDICAL CENTER_5 MOBILE INFIRMARY CIRCLE_MOBILE_AL,47,404277,MOBILE INFIRMARY MEDICAL CENTER_5 MOBILE INFIRMARY CIRCLE_MOBILE_AL
353,1154,1,1,1,3,353,45824,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER_7601 OSLER DRIVE_TOWSON_MD,1154,437350,UNIVERSITY OF MARYLAND ST JOSEPH MEDICAL CENTER_7601 OSLER DRIVE_TOWSON_MD
871,864,1,1,1,3,871,45815,HANCOCK REGIONAL HOSPITAL_801 N STATE ST_GREENFIELD_IN,864,507224,HANCOCK REGIONAL HOSPITAL_801 N STATE ST_GREENFIELD_IN
2676,1431,1,1,1,3,2676,45722,SAINT FRANCIS MEDICAL CENTER_211 ST FRANCIS DR_CAPE GIRARDEAU_MO,1431,268781,SAINT FRANCIS MEDICAL CENTER_211 ST FRANCIS DR_CAPE GIRARDEAU_MO
1505,662,1,1,1,3,1505,45689,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC_5665 PEACHTREE DUNWOODY ROAD_ATLANTA_GA",662,706050,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC_5665 PEACHTREE DUNWOODY ROAD_ATLANTA_GA"
5275,2557,1,0,1,2,5275,45659,MULTICARE DEACONESS HOSPITAL_W 800 FIFTH AVENUE_SPOKANE_WA,2557,280397,DEACONESS HOSPITAL_W 800 FIFTH AVENUE_SPOKANE_WA
2797,1400,1,1,1,3,2797,45607,MERCY HOSPITAL SPRINGFIELD_1235 E CHEROKEE_SPRINGFIELD_MO,1400,198884,MERCY HOSPITAL SPRINGFIELD_1235 E CHEROKEE_SPRINGFIELD_MO
2826,9,1,1,1,3,2826,45584,BAPTIST MEDICAL CENTER SOUTH_2105 EAST SOUTH BOULEVARD_MONTGOMERY_AL,9,716815,BAPTIST MEDICAL CENTER SOUTH_2105 EAST SOUTH BOULEVARD_MONTGOMERY_AL
2826,59,1,1,0,2,2826,45584,BAPTIST MEDICAL CENTER SOUTH_2105 EAST SOUTH BOULEVARD_MONTGOMERY_AL,59,289643,BAPTIST MEDICAL CENTER EAST_400 TAYLOR ROAD_MONTGOMERY_AL
3589,159,1,0,1,2,3589,45580,"KAISER FOUNDATION HOSPITAL, RIVERSIDE_10800 MAGNOLIA AVENUE_RIVERSIDE_CA",159,300296,RIVERSIDE COMMUNITY HOSPITAL_4445 MAGNOLIA AVENUE_RIVERSIDE_CA
441,2312,1,1,1,3,441,45529,KNAPP MEDICAL CENTER_1401 EAST EIGHT STREET_WESLACO_TX,2312,305151,KNAPP MEDICAL CENTER_1401 EAST EIGHT STREET_WESLACO_TX
4259,387,1,1,1,3,4259,45528,PLATTE VALLEY MEDICAL CENTER_1600 PRAIRIE CENTER PKWY_BRIGHTON_CO,387,115546,PLATTE VALLEY MEDICAL CENTER_1600 PRAIRIE CENTER PARKWAY_BRIGHTON_CO
2074,1925,1,1,1,3,2074,45507,SAINT FRANCIS HOSPITAL MUSKOGEE_300 ROCKEFELLER DRIVE_MUSKOGEE_OK,1925,485955,SAINT FRANCIS HOSPITAL MUSKOGEE_300 ROCKEFELLER DRIVE_MUSKOGEE_OK
481,350,1,1,1,3,481,45471,CEDARS-SINAI MEDICAL CENTER_8700 BEVERLY BLVD_LOS ANGELES_CA,350,757140,CEDARS-SINAI MEDICAL CENTER_8700 BEVERLY BLVD_LOS ANGELES_CA
1616,1679,1,0,1,2,1616,45455,SAMARITAN HOSPITAL-ST MARY'S CAMPUS_1300 MASSACHUSETTS AVENUE_TROY_NY,1679,775726,ST MARY'S HOSPITAL ( TROY )_1300 MASSACHUSETTS AVENUE_TROY_NY
694,1703,1,1,1,3,694,45434,WHITE PLAINS HOSPITAL CENTER_41 EAST POST R0AD_WHITE PLAINS_NY,1703,625624,WHITE PLAINS HOSPITAL CENTER_41 EAST POST R0AD_WHITE PLAINS_NY
226,2662,1,1,1,3,226,45360,AURORA MEDICAL CENTER_975 PORT WASHINGTON ROAD_GRAFTON_WI,2662,544919,AURORA MEDICAL CENTER_975 PORT WASHINGTON ROAD_GRAFTON_WI
1890,2368,1,1,1,3,1890,45266,MATAGORDA REGIONAL MEDICAL CENTER_104 7TH STREET_BAY CITY_TX,2368,436738,MATAGORDA REGIONAL MEDICAL CENTER_104 7TH STREET_BAY CITY_TX
3818,869,1,1,1,3,3818,45206,ST JOSEPH HOSPITAL_700 BROADWAY_FORT WAYNE_IN,869,325921,ST JOSEPH HOSPITAL_700 BROADWAY_FORT WAYNE_IN
2486,2105,1,1,1,3,2486,45174,PENN PRESBYTERIAN MEDICAL CENTER_51 NORTH 39TH STREET_PHILADELPHIA_PA,2105,851723,PENN PRESBYTERIAN MEDICAL CENTER_51 NORTH 39TH STREET_PHILADELPHIA_PA
2820,229,1,1,1,3,2820,45162,SANTA ROSA MEMORIAL HOSPITAL_1165 MONTGOMERY DR_SANTA ROSA_CA,229,163388,SANTA ROSA MEMORIAL HOSPITAL_1165 MONTGOMERY DR_SANTA ROSA_CA
1870,1786,1,1,1,3,1870,45160,DUKE REGIONAL HOSPITAL_3643 N ROXBORO STREET_DURHAM_NC,1786,669731,DUKE REGIONAL HOSPITAL_3643 N ROXBORO ROAD_DURHAM_NC
2841,44,1,1,1,3,2841,45123,GRANDVIEW MEDICAL CENTER_3690 GRANDVIEW PARKWAY_BIRMINGHAM_AL,44,775141,GRANDVIEW MEDICAL CENTER_3690 GRANDVIEW PARKWAY_BIRMINGHAM_AL
4877,2202,1,1,1,3,4877,45114,UNIVERSITY OF TN MEDICAL CENTER (THE)_1924 ALCOA HIGHWAY_KNOXVILLE_TN,2202,614164,UNIVERSITY OF TN MEDICAL CENTER (THE)_1924 ALCOA HIGHWAY_KNOXVILLE_TN
3495,1398,1,1,1,3,3495,45110,SAINT LUKES NORTH HOSPITAL_5830 N W BARRY ROAD_KANSAS CITY_MO,1398,354448,SAINT LUKES NORTHLAND HOSPITAL_5830 N W BARRY ROAD_KANSAS CITY_MO
4108,1471,1,1,1,3,4108,45091,NORTH VISTA HOSPITAL_1409 EAST LAKE MEAD BLVD_NORTH LAS VEGAS_NV,1471,379070,NORTH VISTA HOSPITAL_1409 EAST LAKE MEAD BLVD_NORTH LAS VEGAS_NV
3198,485,1,1,1,3,3198,45076,MEASE DUNEDIN HOSPITAL_601 MAIN ST_DUNEDIN_FL,485,713859,MEASE DUNEDIN HOSPITAL_601 MAIN ST_DUNEDIN_FL
1238,78,1,1,1,3,1238,45069,FLAGSTAFF MEDICAL CENTER_1200 NORTH BEAVER STREET_FLAGSTAFF_AZ,78,422341,FLAGSTAFF MEDICAL CENTER_1200 NORTH BEAVER STREET_FLAGSTAFF_AZ
2480,2621,1,1,1,3,2480,44963,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC_130 2ND ST_NEENAH_WI,2621,616758,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC_130 2ND ST_NEENAH_WI
4193,1029,1,1,1,3,4193,44936,THREE RIVERS MEDICAL CENTER_2485 HIGHWAY 644_LOUISA_KY,1029,516351,THREE RIVERS MEDICAL CENTER_2485 HIGHWAY 644_LOUISA_KY
1153,1484,1,1,1,3,1153,44843,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER_9300 WEST SUNSET RD_LAS VEGAS_NV,1484,702632,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER_9300 WEST SUNSET RD_LAS VEGAS_NV
674,2378,1,1,1,3,674,44838,PALO PINTO GENERAL HOSPITAL_400 SOUTHWEST 25 AVE_MINERAL WELLS_TX,2378,255555,PALO PINTO GENERAL HOSPITAL_400 SOUTHWEST 25 AVE_MINERAL WELLS_TX
5305,2327,1,1,1,3,5305,44835,HILL REGIONAL HOSPITAL_101 CIRCLE DRIVE_HILLSBORO_TX,2327,165134,HILL REGIONAL HOSPITAL_101 CIRCLE DRIVE_HILLSBORO_TX
2462,898,1,1,1,3,2462,44822,COMMUNITY HOSPITAL_901 MACARTHUR BLVD_MUNSTER_IN,898,551005,COMMUNITY HOSPITAL_901 MACARTHUR BLVD_MUNSTER_IN
201,2091,1,1,1,3,201,44764,TYLER MEMORIAL HOSPITAL_5950 STATE ROUTE 6 WEST_TUNKHANNOCK_PA,2091,643595,TYLER MEMORIAL HOSPITAL_5950 STATE ROUTE 6 WEST_TUNKHANNOCK_PA
1572,2375,1,1,1,3,1572,44763,COVENANT HOSPITAL PLAINVIEW_2601 DIMMITT RD_PLAINVIEW_TX,2375,387780,COVENANT HOSPITAL PLAINVIEW_2601 DIMMITT RD_PLAINVIEW_TX
3553,258,1,1,1,3,3553,44728,REDLANDS COMMUNITY HOSPITAL_350 TERRACINA BLVD_REDLANDS_CA,258,345546,REDLANDS COMMUNITY HOSPITAL_350 TERRACINA BLVD_REDLANDS_CA
4063,2366,1,1,1,3,4063,44683,TYLER COUNTY HOSPITAL_1100 WEST BLUFF_WOODVILLE_TX,2366,459541,TYLER COUNTY HOSPITAL_1100 WEST BLUFF_WOODVILLE_TX
1106,1735,1,1,1,3,1106,44669,DUKE UNIVERSITY HOSPITAL_PO BOX 3814 DUMC  ERWIN RD_DURHAM_NC,1735,443700,DUKE UNIVERSITY HOSPITAL_PO BOX 3814 DUMC  ERWIN RD_DURHAM_NC
371,224,1,1,1,3,371,44653,O'CONNOR HOSPITAL_2105 FOREST AVENUE_SAN JOSE_CA,224,788860,O'CONNOR HOSPITAL_2105 FOREST AVENUE_SAN JOSE_CA
2939,112,1,0,1,2,2939,44622,SANTA CRUZ VALLEY REGIONAL HOSPITAL_4455 SOUTH I-19 FRONTAGE ROAD_GREEN VALLEY_AZ,112,806128,GREEN VALLEY HOSPITAL_4455 SOUTH I-19 FRONTAGE ROAD_GREEN VALLEY_AZ
3888,1405,1,1,1,3,3888,44615,OZARKS MEDICAL CENTER_1100 KENTUCKY AVE_WEST PLAINS_MO,1405,730642,OZARKS MEDICAL CENTER_1100 KENTUCKY AVE_WEST PLAINS_MO
2508,2522,1,1,1,3,2508,44538,HENRICO DOCTORS' HOSPITAL_1602 SKIPWITH ROAD_RICHMOND_VA,2522,393798,HENRICO DOCTORS' HOSPITAL_1602 SKIPWITH ROAD_RICHMOND_VA
4599,2597,1,1,1,3,4599,44492,WHEELING HOSPITAL_1 MEDICAL PARK_WHEELING_WV,2597,491617,WHEELING HOSPITAL_1 MEDICAL PARK_WHEELING_WV
1414,2638,1,1,1,3,1414,44467,UNITYPOINT HEALTH - MERITER_202 S PARK ST_MADISON_WI,2638,146724,UNITYPOINT HEALTH - MERITER_202 S PARK ST_MADISON_WI
1699,267,1,1,1,3,1699,44430,SUTTER SANTA ROSA REGIONAL HOSPITAL_30 MARK WEST SPRINGS ROAD_SANTA ROSA_CA,267,446208,SUTTER SANTA ROSA REGIONAL HOSPITAL_30 MARK WEST SPRINGS ROAD_SANTA ROSA_CA
3640,857,1,1,1,3,3640,44407,FRANCISCAN HEALTH CRAWFORDSVILLE_1710 LAFAYETTE RD_CRAWFORDSVILLE_IN,857,253791,FRANCISCAN HEALTH CRAWFORDSVILLE_1710 LAFAYETTE RD_CRAWFORDSVILLE_IN
1074,310,1,1,1,3,1074,44368,MERCY MEDICAL CENTER_333 MERCY AVENUE_MERCED_CA,310,535144,MERCY MEDICAL CENTER_333 MERCY AVENUE_MERCED_CA
4784,2459,1,1,1,3,4784,44327,UNIVERSITY OF VERMONT MEDICAL CENTER_111 COLCHESTER AVE_BURLINGTON_VT,2459,883413,UNIVERSITY OF VERMONT MEDICAL CENTER_111 COLCHESTER AVE_BURLINGTON_VT
4472,2664,1,1,1,3,4472,44288,CAMPBELL COUNTY MEMORIAL HOSPITAL_501 SOUTH BURMA AVENUE_GILLETTE_WY,2664,483602,CAMPBELL COUNTY MEMORIAL HOSPITAL_501 SOUTH BURMA AVENUE_GILLETTE_WY
4207,1858,1,1,1,3,4207,44280,BLANCHARD VALLEY HOSPITAL_1900 SOUTH MAIN STREET_FINDLAY_OH,1858,265142,BLANCHARD VALLEY HOSPITAL_1900 SOUTH MAIN STREET_FINDLAY_OH
2110,2369,1,1,1,3,2110,44246,WILSON N JONES REGIONAL MEDICAL CENTER_500 N HIGHLAND AVENUE_SHERMAN_TX,2369,329251,WILSON N JONES REGIONAL MEDICAL CENTER_500 N HIGHLAND AVENUE_SHERMAN_TX
4384,522,1,1,1,3,4384,44210,LEHIGH REGIONAL MEDICAL CENTER_1500 LEE BLVD_LEHIGH ACRES_FL,522,625325,LEHIGH REGIONAL MEDICAL CENTER_1500 LEE BLVD_LEHIGH ACRES_FL
285,2455,1,1,1,3,285,44081,DAVIS HOSPITAL AND MEDICAL CENTER_1600 WEST ANTELOPE DRIVE_LAYTON_UT,2455,861392,DAVIS HOSPITAL AND MEDICAL CENTER_1600 WEST ANTELOPE DRIVE_LAYTON_UT
4208,1776,1,1,1,3,4208,44056,CAROLINA EAST MEDICAL CENTER_2000 NEUSE BLVD_NEW BERN_NC,1776,345837,CAROLINA EAST MEDICAL CENTER_2000 NEUSE BLVD_NEW BERN_NC
3836,626,1,1,1,3,3836,43998,"EMORY UNIVERSITY HOSPITAL_1364 CLIFTON ROAD, NE_ATLANTA_GA",626,344346,"EMORY UNIVERSITY HOSPITAL_1364 CLIFTON ROAD, NE_ATLANTA_GA"
1649,1302,1,1,1,3,1649,43982,ST LUKES HOSPITAL_915 EAST 1ST STREET_DULUTH_MN,1302,556301,ST LUKES HOSPITAL_915 EAST 1ST STREET_DULUTH_MN
741,780,1,1,1,3,741,43898,DECATUR MEMORIAL HOSPITAL_2300 NORTH EDWARD STREET_DECATUR_IL,780,884350,DECATUR MEMORIAL HOSPITAL_2300 NORTH EDWARD STREET_DECATUR_IL
1128,1253,1,0,1,2,1128,43886,MCLAREN THUMB REGION_1100 SOUTH VAN DYKE ROAD_BAD AXE_MI,1253,365439,HURON MEDICAL CENTER_1100 SOUTH VAN DYKE ROAD_BAD AXE_MI
2507,532,1,1,1,3,2507,43809,PALMS OF PASADENA HOSPITAL_1501 PASADENA AVE S_SAINT PETERSBURG_FL,532,303977,PALMS OF PASADENA HOSPITAL_1501 PASADENA AVE S_SAINT PETERSBURG_FL
2522,950,1,0,1,2,2522,43751,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS_1700 SW 7TH STREET_TOPEKA_KS,950,499293,ST FRANCIS HEALTH CENTER INC_1700 SW 7TH STREET_TOPEKA_KS
4315,749,1,1,1,3,4315,43740,PALOS COMMUNITY HOSPITAL_12251 SOUTH 80TH AVENUE_PALOS HEIGHTS_IL,749,307502,PALOS COMMUNITY HOSPITAL_12251 SOUTH 80TH AVENUE_PALOS HEIGHTS_IL
3214,68,1,1,1,3,3214,43661,CENTRAL PENINSULA GENERAL HOSPITAL_250 HOSPITAL PLACE_SOLDOTNA_AK,68,282895,CENTRAL PENINSULA GENERAL HOSPITAL_250 HOSPITAL PLACE_SOLDOTNA_AK
4400,1016,1,1,1,3,4400,43650,TAYLOR REGIONAL HOSPITAL_1700 OLD LEBANON ROAD_CAMPBELLSVILLE_KY,1016,732030,TAYLOR REGIONAL HOSPITAL_1700 OLD LEBANON ROAD_CAMPBELLSVILLE_KY
1170,1548,1,1,1,3,1170,43602,INSPIRA MEDICAL CENTER WOODBURY_509 N BROAD ST_WOODBURY_NJ,1548,601660,INSPIRA MEDICAL CENTER WOODBURY_509 N BROAD ST_WOODBURY_NJ
1606,1093,1,1,1,3,1606,43558,HEART HOSPITAL OF LAFAYETTE_1105 KALISTE SALOOM ROAD_LAFAYETTE_LA,1093,103262,HEART HOSPITAL OF LAFAYETTE_1105 KALISTE SALOOM ROAD_LAFAYETTE_LA
1390,1604,1,1,1,3,1390,43541,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS_121 DEKALB AVENUE_BROOKLYN_NY,1604,475649,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS_121 DEKALB AVENUE_BROOKLYN_NY
1380,1860,1,1,1,3,1380,43533,LAKE HEALTH_7590 AUBURN ROAD_CONCORD_OH,1860,693689,LAKE HEALTH_7590 AUBURN ROAD_CONCORD_OH
2352,79,1,1,1,3,2352,43412,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ,79,716341,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ
2352,105,1,0,1,2,2352,43412,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ,105,358735,BANNER ESTRELLA MEDICAL CENTER_9201 WEST THOMAS ROAD_PHOENIX_AZ
1247,2387,1,0,1,2,1247,43406,HCA HOUSTON HEALTHCARE CLEAR LAKE_500 MEDICAL CENTER BLVD_WEBSTER_TX,2387,318215,CLEAR LAKE REGIONAL MEDICAL CENTER_500 MEDICAL CENTER BLVD_WEBSTER_TX
2457,1441,1,1,1,3,2457,43357,BILLINGS CLINIC HOSPITAL_2800 10TH AVE N_BILLINGS_MT,1441,525770,BILLINGS CLINIC HOSPITAL_2800 10TH AVE N_BILLINGS_MT
5291,316,1,1,1,3,5291,43298,GOOD SAMARITAN HOSPITAL_1225 WILSHIRE BOULEVARD_LOS ANGELES_CA,316,342693,GOOD SAMARITAN HOSPITAL_1225 WILSHIRE BOULEVARD_LOS ANGELES_CA
720,989,1,1,1,3,720,43196,T J SAMSON COMMUNITY HOSPITAL_1301 NORTH RACE STREET_GLASGOW_KY,989,817854,T J SAMSON COMMUNITY HOSPITAL_1301 NORTH RACE STREET_GLASGOW_KY
3264,336,1,1,1,3,3264,43171,MISSION HOSPITAL REGIONAL MED CENTER_27700 MEDICAL CENTER RD_MISSION VIEJO_CA,336,221142,MISSION HOSPITAL REGIONAL MED CENTER_27700 MEDICAL CENTER RD_MISSION VIEJO_CA
2849,1245,1,1,1,3,2849,43151,STURGIS HOSPITAL_916 MYRTLE AVE_STURGIS_MI,1245,676586,STURGIS HOSPITAL_916 MYRTLE AVE_STURGIS_MI
1491,2517,1,1,1,3,1491,43091,CJW MEDICAL CENTER_7101 JAHNKE ROAD_RICHMOND_VA,2517,352907,CJW MEDICAL CENTER_7101 JAHNKE ROAD_RICHMOND_VA
4961,1526,1,1,1,3,4961,43086,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL_ONE ROBERT WOOD JOHNSON PLACE_NEW BRUNSWICK_NJ,1526,591880,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL_ONE ROBERT WOOD JOHNSON PLACE_NEW BRUNSWICK_NJ
2902,2644,1,1,1,3,2902,43063,BELOIT MEMORIAL HOSPITAL_1969 W HART RD_BELOIT_WI,2644,624452,BELOIT MEMORIAL HOSPITAL_1969 W HART RD_BELOIT_WI
873,918,1,1,1,3,873,42923,IOWA LUTHERAN HOSPITAL_700 EAST UNIVERSITY AVENUE_DES MOINES_IA,918,590141,IOWA LUTHERAN HOSPITAL_700 EAST UNIVERSITY AVENUE_DES MOINES_IA
1201,576,1,1,1,3,1201,42921,NORTHSIDE HOSPITAL_6000 49TH ST N_SAINT PETERSBURG_FL,576,163319,NORTHSIDE HOSPITAL_6000 49TH ST N_SAINT PETERSBURG_FL
2084,304,1,1,1,3,2084,42880,MERCY HOSPITAL OF FOLSOM_1650 CREEKSIDE DRIVE_FOLSOM_CA,304,734099,MERCY HOSPITAL OF FOLSOM_1650 CREEKSIDE DRIVE_FOLSOM_CA
3353,77,1,0,1,2,3353,42861,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL_250 EAST DUNLAP AVENUE_PHOENIX_AZ,77,707613,JOHN C. LINCOLN MEDICAL CENTER_250 EAST DUNLAP AVENUE_PHOENIX_AZ
1498,1690,1,1,1,3,1498,42794,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR_75 BEEKMAN STREET_PLATTSBURGH_NY,1690,438105,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR_75 BEEKMAN STREET_PLATTSBURGH_NY
4117,2253,1,1,1,3,4117,42776,PARKWEST MEDICAL CENTER_9352 PARK WEST BLVD_KNOXVILLE_TN,2253,558856,PARKWEST MEDICAL CENTER_9352 PARK WEST BLVD_KNOXVILLE_TN
2178,781,1,1,1,3,2178,42748,GREENVILLE REGIONAL HOSPITAL_200 HEALTH CARE DR_GREENVILLE_IL,781,437201,GREENVILLE REGIONAL HOSPITAL INC_200 HEALTHCARE DR_GREENVILLE_IL
1167,1832,1,0,1,2,1167,42722,TRUMBULL REGIONAL MEDICAL CENTER_1350 EAST MARKET STREET_WARREN_OH,1832,800211,TRUMBULL MEMORIAL HOSPITAL_1350 EAST MARKET STREET_WARREN_OH
4774,2461,1,1,1,3,4774,42677,BRATTLEBORO MEMORIAL HOSPITAL_17 BELMONT AVE_BRATTLEBORO_VT,2461,621155,BRATTLEBORO MEMORIAL HOSPITAL_17 BELMONT AVE_BRATTLEBORO_VT
4836,2132,1,1,1,3,4836,42607,LANDMARK MEDICAL CENTER_115 CASS AVENUE_WOONSOCKET_RI,2132,182826,LANDMARK MEDICAL CENTER_115 CASS AVENUE_WOONSOCKET_RI
4585,702,1,1,1,3,4585,42601,THE QUEENS MEDICAL CENTER_1301 PUNCHBOWL ST_HONOLULU_HI,702,889586,THE QUEENS MEDICAL CENTER_1301 PUNCHBOWL ST_HONOLULU_HI
3565,345,1,1,1,3,3565,42577,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER_2315 STOCKTON BOULEVARD_SACRAMENTO_CA,345,799020,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER_2315 STOCKTON BOULEVARD_SACRAMENTO_CA
276,1796,1,0,1,2,276,42503,CHI ST ALEXIUS HEALTH_900 E BROADWAY_BISMARCK_ND,1796,420161,CHI ST ALEXIUS HEALTH BISMARCK_900 E BROADWAY_BISMARCK_ND
451,398,1,1,1,3,451,42494,"PARKVIEW MEDICAL CENTER, INC_400 W 16TH ST_PUEBLO_CO",398,642561,PARKVIEW MEDICAL CENTER INC_400 W 16TH STREET_PUEBLO_CO
4573,551,1,1,1,3,4573,42423,PALM BEACH GARDENS MEDICAL CENTER_3360 BURNS RD_PALM BEACH GARDENS_FL,551,450984,PALM BEACH GARDENS MEDICAL CENTER_3360 BURNS RD_PALM BEACH GARDENS_FL
420,1237,1,1,1,3,420,42385,BRONSON BATTLE CREEK HOSPITAL_300 NORTH AVENUE_BATTLE CREEK_MI,1237,744092,BRONSON BATTLE CREEK HOSPITAL_300 NORTH AVENUE_BATTLE CREEK_MI
1389,2085,1,1,1,3,1389,42379,UPMC HORIZON_110 NORTH MAIN STREET_GREENVILLE_PA,2085,225114,UPMC HORIZON_110 NORTH MAIN STREET_GREENVILLE_PA
1291,1643,1,1,1,3,1291,42309,NORTHERN WESTCHESTER HOSPITAL_400 EAST MAIN STREET_MOUNT KISCO_NY,1643,788050,NORTHERN WESTCHESTER HOSPITAL_400 EAST MAIN STREET_MOUNT KISCO_NY
1312,1347,1,1,1,3,1312,42263,NESHOBA COUNTY GENERAL HOSPITAL_1001 HOLLAND AVENUE_PHILADELPHIA_MS,1347,834219,NESHOBA COUNTY GENERAL HOSPITAL_1001 HOLLAND AVENUE_PHILADELPHIA_MS
2714,1903,1,1,1,3,2714,42256,SYCAMORE MEDICAL CENTER_4000 MIAMISBURG-CENTERVILLE ROAD_MIAMISBURG_OH,1903,135377,SYCAMORE MEDICAL CENTER_4000 MIAMISBURG-CENTERVILLE ROAD_MIAMISBURG_OH
1344,127,1,0,1,2,1344,42255,CONWAY REGIONAL HEALTH SYSTEM_2302 COLLEGE AVENUE_CONWAY_AR,127,145995,CONWAY REGIONAL MEDICAL CENTER_2302 COLLEGE AVENUE_CONWAY_AR
2851,161,1,1,1,3,2851,42209,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR_200 WEST ARBOR DRIVE_SAN DIEGO_CA,161,648013,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR_200 WEST ARBOR DRIVE_SAN DIEGO_CA
2562,1346,1,1,1,3,2562,42195,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER_1970 HOSPITAL DRIVE_CLARKSDALE_MS,1346,105180,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER_1970 HOSPITAL DRIVE_CLARKSDALE_MS
5067,2363,1,1,1,3,5067,42190,HOUSTON METHODIST SAN JACINTO HOSPITAL_4401 GARTH ROAD_BAYTOWN_TX,2363,405177,HOUSTON METHODIST SAN JACINTO HOSPITAL_4401 GARTH ROAD_BAYTOWN_TX
43,997,1,1,1,3,43,42159,HAZARD ARH REGIONAL MEDICAL CENTER_100 MEDICAL CENTER DRIVE_HAZARD_KY,997,135808,HAZARD ARH REGIONAL MEDICAL CENTER_100 MEDICAL CENTER DRIVE_HAZARD_KY
2514,1433,1,1,1,3,2514,42129,LEE'S SUMMIT MEDICAL CENTER_2100 SE BLUE PARKWAY_LEES SUMMIT_MO,1433,772428,LEE'S SUMMIT MEDICAL CENTER_2100 SE BLUE PARKWAY_LEES SUMMIT_MO
1271,710,1,1,1,3,1271,42078,KONA COMMUNITY HOSPITAL_79-1019 HAUKAPILA STREET_KEALAKEKUA_HI,710,320266,KONA COMMUNITY HOSPITAL_79-1019 HAUKAPILA STREET_KEALAKEKUA_HI
1248,2055,1,1,1,3,1248,41986,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM_300 HALKET STREET_PITTSBURGH_PA,2055,452417,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM_300 HALKET STREET_PITTSBURGH_PA
3033,1519,1,1,1,3,3033,41957,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER_29 EAST 29TH ST_BAYONNE_NJ,1519,614115,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER_29 EAST 29TH ST_BAYONNE_NJ
2918,663,1,1,1,3,2918,41839,PIEDMONT HOSPITAL_1968 PEACHTREE RD NW_ATLANTA_GA,663,709283,PIEDMONT HOSPITAL_1968 PEACHTREE RD NW_ATLANTA_GA
3635,2024,1,0,1,2,3635,41812,PENN HIGHLANDS CLEARFIELD_809 TURNPIKE AVE_CLEARFIELD_PA,2024,371067,CLEARFIELD HOSPITAL_809 TURNPIKE AVE_CLEARFIELD_PA
2786,911,1,0,1,2,2786,41807,WOMEN'S HOSPITAL THE_4199 GATEWAY BLVD_NEWBURGH_IN,911,221208,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC_4007 GATEWAY BLVD_NEWBURGH_IN
458,947,1,0,1,2,458,41792,SALINA SURGICAL HOSPITAL_401 SOUTH SANTA FE AVENUE_SALINA_KS,947,323675,SALINA REGIONAL HEALTH CENTER_400 SOUTH SANTA FE AVENUE_SALINA_KS
4719,1202,1,1,1,3,4719,41787,NORWOOD HOSPITAL_800 WASHINGTON STREET_NORWOOD_MA,1202,321148,NORWOOD HOSPITAL_800 WASHINGTON STREET_NORWOOD_MA
